time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
12.233,2.6112448865786133,2.627186532420527,2.3527080215816127,2.617002190412543,2.632893730939445,
12.239,2.607110989660547,2.623618555269696,2.3494991141573633,2.6135901210203794,2.6294071875004423,
12.244,2.60389573650205,2.6200294582679544,2.346536344518496,2.6105449408101675,2.6259717445410837,
12.249,2.600680483343554,2.616514429584283,2.343883526164926,2.6074814161408595,2.622611805657368,
12.253,2.597005908305273,2.613013292447839,2.3411441037757577,2.604087691207793,2.619277883554208,
12.258,2.593790655146777,2.6095232945770017,2.3380354747085157,2.600767344111117,2.615939381975967,
12.263,2.590575401988281,2.606087730874627,2.3351593091052454,2.596511429600461,2.612511796998108,
12.269,2.58690082695,2.6026503146123705,2.3315447301458283,2.5928425377809297,2.608978250442126,
12.274,2.5827669300319336,2.5991204090612716,2.3283039159716212,2.5891186125841057,2.6054124366411577,
12.279,2.5809296425127926,2.595698346326818,2.325181612582968,2.585651509814648,2.6018407384513473,
12.284,2.576795745594726,2.5923627599048147,2.3223829348010234,2.582000962454215,2.598271590766846,
12.289,2.573121170556445,2.58891450901887,2.3192697476266444,2.5780752482073166,2.5946590567550984,
12.294,2.569905917397949,2.5854669192384825,2.3160517239881218,2.574479734224176,2.591017184172214,
12.299,2.566231342359668,2.582019859581217,2.3130023503136563,2.570407264304496,2.5873372476790832,
12.304,2.5625567673213867,2.5785277231307626,2.309711396960945,2.5664632055985,2.5835922607917285,
12.309,2.559800836042675,2.575090444557755,2.3065435125009257,2.562519146892504,2.5798078325305265,
12.314,2.5552076172448235,2.5716061513009847,2.3034531158622302,2.558446676972824,2.575979056448255,
12.319,2.552451685966113,2.5680841582083858,2.300130255759563,2.5540256623302895,2.572067470246419,
12.324,2.549236432807617,2.564668440265869,2.296925906442449,2.5500449147060973,2.568098567094226,
12.329,2.5455618577693357,2.5612469377954037,2.2939129976250774,2.5455872111453672,2.5640800684693215,
12.334,2.54234660461084,2.5578207968644295,2.2905992537366835,2.54149639676659,2.5600108969794917,
12.338,2.5395906733321283,2.5544819402441177,2.2876638327406367,2.5373505490105197,2.555931985681731,
12.343,2.5349974545342766,2.5510765689572854,2.2846190171733083,2.5321223781676876,2.5517325941433007,
12.349,2.5317822013757807,2.547572359427428,2.280867694999789,2.527077651915832,2.547347546915095,
12.354,2.528566948217285,2.5441253997702358,2.277280464683191,2.5225098816005156,2.542879048656987,
12.359,2.525351695058789,2.5407243472771026,2.27397583700907,2.5179971446624925,2.5383963337692412,
12.364,2.5212177981407224,2.5372691027590384,2.2706347444778556,2.5141631527110824,2.5339749093572475,
12.369,2.5175432231024413,2.5337249011994736,2.2676036032319375,2.509888893741328,2.529626256547759,
12.374,2.5143279699439454,2.5302003711027075,2.264221487736492,2.5058714571989418,2.525317784764318,
12.379,2.510653394905664,2.5266916150335144,2.2609214181695076,2.5013220313427222,2.5210142741805437,
12.384,2.5074381417471674,2.5231955077413044,2.257229351388766,2.4970661168320665,2.516691117466707,
12.39,2.503304244829101,2.519664041285047,2.253377750858238,2.4929936469123866,2.512399455809595,
12.395,2.500088991670605,2.5161042212470384,2.250009309684203,2.48928806617466,2.508187567020695,
12.4,2.4959550947525386,2.5125216652190865,2.2465724969031173,2.485123873959492,2.5040305596903387,
12.406,2.491361875954687,2.508784372145163,2.242606943694172,2.4812531930898865,2.4999012050114926,
12.412,2.4872279790366205,2.504922999512199,2.2387963661278745,2.47778609032043,2.4958630801606603,
12.417,2.4840127258781246,2.5010986364058265,2.235291181739738,2.4744473987646565,2.4919508106564066,
12.422,2.4803381508398434,2.497349452148384,2.231804229780148,2.470668440190539,2.4881085678106727,
12.428,2.4752856101622065,2.4934785442887497,2.227587980678683,2.467201337421082,2.4843097566739747,
12.433,2.472529678883496,2.489601033250464,2.2239688436121288,2.4643396018018477,2.480636635300573,
12.438,2.4688551038452147,2.485854732952093,2.2208784469734333,2.461166010377953,2.4770933774023325,
12.443,2.4651805288069335,2.4821226433180783,2.2170086140143592,2.457680563149398,2.4735924667483276,
12.449,2.4615059537686523,2.4784019488412863,2.2132846404836597,2.454672071857383,2.4701418685770906,
12.454,2.457372056850586,2.4746448899558002,2.209692852059926,2.4512600024652187,2.466738883701428,
12.46,2.454156803692089,2.470904173294323,2.2055814394226054,2.4485266780596677,2.463401337578771,
12.465,2.450941550533593,2.467267564801473,2.2023087184984416,2.4460501760814846,2.460208945348379,
12.469,2.447266975495312,2.463668936020307,2.1992684610382502,2.4434452628896173,2.457145669021503,
12.474,2.444051722336816,2.460100762168978,2.195982065792676,2.4409687609114337,2.454185927334783,
12.478,2.440377147298535,2.4565570093232396,2.1928552042968867,2.43849225893325,2.4513219281701955,
12.483,2.437161894140039,2.4530328390382645,2.189632622551227,2.4355938343958203,2.4484929054213773,
12.489,2.4339466409815422,2.449569873377613,2.1858129287706562,2.432585343103805,2.445639228786682,
12.494,2.4298127440634767,2.4460649823222487,2.182020583632906,2.430127185584719,2.4428093971004854,
12.499,2.4256788471454103,2.442435468627918,2.17886181538716,2.427393861179168,2.4400259449561927,
12.504,2.4229229158666987,2.4388425289786997,2.1751788648206913,2.424513781100836,2.4372378863547954,
12.51,2.4187890189486323,2.435278917092341,2.1712680088973864,2.4217988011543827,2.4344479512172588,
12.515,2.415114443910351,2.4316478185961836,2.1677400339735664,2.4191938879625154,2.4316837702409906,
12.52,2.4109805469922847,2.42796260436625,2.164184710406926,2.4161853966705,2.4289111646813364,
12.526,2.4073059719540035,2.424233996155632,2.1601416693766557,2.4130118052466054,2.426075468597605,
12.532,2.4017941093965813,2.420334085800712,2.15581602570391,2.410406892054738,2.4232291616143855,
12.537,2.3981195343583,2.4162968127709754,2.152206004851629,2.4078937011583594,2.420439767405258,
12.542,2.394444959320019,2.4123313997723184,2.1486552393921254,2.4055272659347615,2.4177196344350502,
12.546,2.3921483499210936,2.4085601150935467,2.1455101454677887,2.4028122859883085,2.415035050362436,
12.552,2.387555131123242,2.4048534930283054,2.141699567901492,2.400115650500953,2.412346261326535,
12.557,2.3834212342051755,2.401016714668864,2.1379026646566057,2.3976941819000626,2.409683176607947,
12.562,2.380665302926465,2.3972575749471914,2.134629943732442,2.3950892687081953,2.407049789806018,
12.567,2.3765314060083984,2.393560691602965,2.1309606674873827,2.3919707106615937,2.4043711610852063,
12.573,2.371019543450976,2.389640718697341,2.1265347454576293,2.3895125531425077,2.4016707921452762,
12.578,2.3678042902924803,2.385632859921897,2.1230386772837653,2.3868709510324453,2.399000239067248,
12.583,2.364129715254199,2.3817365353234874,2.1192326578246057,2.384431137972457,2.396355411803485,
12.588,2.360455140215918,2.3778841451571897,2.115668218043691,2.3817345024851013,2.393725761610945,
12.593,2.357239887057421,2.3741124867390515,2.1120673134056833,2.3792580005069177,2.3911046469910056,
12.598,2.35356531201914,2.3704055649820623,2.1085028736247695,2.376414609346781,2.388475838738502,
12.603,2.349890736980859,2.366705051962553,2.1047287609155667,2.3739564518276954,2.385842678425222,
12.608,2.3457568400627924,2.362964176055776,2.1012645994916603,2.3713698830949257,2.383231469954837,
12.613,2.3420822650245112,2.3591909342134705,2.0978232286034375,2.3682696695074217,2.3805742599743946,
12.619,2.3388670118660153,2.3554827427503735,2.0936115376091093,2.36570144523375,2.3778819798558253,
12.624,2.334733114947949,2.3517812115869994,2.090243096435074,2.363261632173762,2.3752269992925106,
12.628,2.3310585399096677,2.3480395192574908,2.0870250727965507,2.360399896554527,2.372572852092967,
12.633,2.3287619305107423,2.34444763028711,2.083301099265851,2.3573363718852183,2.3698575862919484,
12.639,2.324628033592676,2.340930362797369,2.0793628946997265,2.3542911916750078,2.367075138491104,
12.644,2.3204941366746095,2.3372909247664957,2.0755751076691125,2.3506222998554764,2.3641788496216836,
12.65,2.3168195616363274,2.333599023283463,2.0710716978180352,2.34777890869534,2.361211264464177,
12.655,2.3136043084778315,2.329956056510726,2.06773060528682,2.344476906057762,2.35822285390047,
12.661,2.3103890553193356,2.3263978310774416,2.0638881209705664,2.3414500703066485,2.3551995713882934,
12.666,2.305795836521484,2.3227710518360425,2.0602826582254217,2.3383498567191445,2.3521683158441995,
12.671,2.3016619396034175,2.3189982973327674,2.0567410089801914,2.3346993093587107,2.3490688800820214,
12.677,2.2979873645651363,2.3151994928840964,2.0525885733786406,2.3309937286209843,2.345854802806353,
12.683,2.2929348238874994,2.3112887959008654,2.048231022955937,2.3277834482788946,2.3425924117722414,
12.687,2.290638214488574,2.3074248808979667,2.044994766888867,2.3244447567231212,2.3393276244167405,
12.693,2.2865043175705075,2.303689482902046,2.0411978636439807,2.321142754085543,2.3360518292122254,
12.697,2.283748386291797,2.300011637421983,2.038057327826781,2.3180608849571365,2.3327926487494315,
12.702,2.2809924550130853,2.296516447442426,2.034989721723769,2.3148872935332423,2.3295595120330055,
12.706,2.2782365237343747,2.2931677240948054,2.0318902088708013,2.311493568600176,2.3263163656834442,
12.711,2.2741026268163083,2.2897999428243327,2.028594697410953,2.3074761320577886,2.322981598894044,
12.716,2.270428051778027,2.286325875737902,2.0247567712018357,2.3032569064653283,2.319491587370187,
12.722,2.2662941548599607,2.2827665808568365,2.020946193635539,2.2988175473636954,2.315835292195856,
12.727,2.2626195798216795,2.2791389440534484,2.0171857552477466,2.294671699607625,2.312052927586283,
12.733,2.258485682903613,2.275456505663713,2.013370619574312,2.2897737290285507,2.3081240397089378,
12.738,2.253433142225976,2.271593617671345,2.009304788008359,2.2843804580538394,2.3039540849769726,
12.744,2.2492992453079097,2.2675860318984076,2.005225282120996,2.278803742488152,2.299523586452501,
